content_id,creator_id,category,duration_seconds,upload_timestamp,virality_score,trend_score,content_type
C007621,CR0842,fitness,46,2025-07-13,4.31,0.66,edit
C007622,CR0959,fitness,107,2026-02-24,0.67,0.31,clip
C007623,CR0812,gaming,83,2025-11-16,1.27,0.47,clip
C007624,CR0853,fitness,115,2025-11-22,2.64,0.37,short_video
C007625,CR0230,gaming,58,2025-09-02,1.57,0.83,meme_video
C007626,CR0370,memes,11,2025-07-12,2.1,0.52,meme_video
C007627,CR0620,sports,89,2026-01-30,4.21,0.26,meme_video
C007628,CR0801,sports,56,2025-06-13,3.85,0.4,short_video
C007629,CR0224,food,31,2025-07-20,0.59,0.65,clip
C007630,CR0318,memes,27,2025-05-10,0.79,0.68,edit
C007631,CR0379,sports,44,2025-09-18,0.98,0.15,meme_video
C007632,CR0822,food,57,2026-04-29,1.01,0.55,short_video
C007633,CR0343,memes,18,2025-03-28,1.02,0.27,edit
C007634,CR0299,gaming,70,2025-08-30,1.2,0.47,clip
C007635,CR0825,fitness,28,2025-09-27,2.82,0.02,clip
C007636,CR0272,music,59,2025-03-05,0.41,0.75,meme_video
C007637,CR0133,tech,34,2025-06-29,4.1,0.68,meme_video
C007638,CR0690,memes,5,2026-01-22,9.59,0.86,meme_video
C007639,CR0520,finance,178,2025-01-02,8.44,0.71,short_video
C007640,CR0589,anime,81,2025-08-15,2.78,0.24,meme_video
C007641,CR0323,finance,164,2026-03-28,2.33,0.61,meme_video
C007642,CR0859,tech,105,2025-04-15,1.78,0.4,meme_video
C007643,CR0165,memes,27,2025-06-04,0.16,0.73,short_video
C007644,CR0467,sports,60,2025-03-20,1.33,0.53,short_video
C007645,CR0859,gaming,36,2025-12-08,1.08,0.82,edit
C007646,CR0086,music,42,2026-01-25,0.58,0.05,clip
C007647,CR0800,sports,24,2025-07-10,5.91,0.34,clip
C007648,CR0204,food,50,2026-02-08,0.7,0.53,clip
C007649,CR0288,fitness,74,2026-01-02,0.97,0.46,clip
C007650,CR0766,music,43,2025-11-04,3.42,0.79,short_video
C007651,CR0482,music,34,2025-12-16,0.97,0.17,clip
C007652,CR0733,anime,86,2025-03-01,2.22,0.27,edit
C007653,CR0048,anime,102,2025-01-19,1.0,0.65,edit
C007654,CR0855,anime,70,2025-12-01,2.62,0.32,clip
C007655,CR0175,sports,73,2025-07-19,1.35,0.32,clip
C007656,CR0476,tech,70,2025-01-08,0.36,0.25,short_video
C007657,CR0391,anime,115,2025-11-21,1.84,0.17,clip
C007658,CR0468,food,24,2025-02-10,7.53,0.51,meme_video
C007659,CR0827,music,55,2025-02-17,10.0,0.48,clip
C007660,CR0765,music,55,2026-03-02,8.01,0.18,edit
C007661,CR0594,memes,8,2025-03-27,1.07,0.7,clip
C007662,CR0930,tech,133,2025-05-18,1.46,0.53,clip
C007663,CR0134,tech,156,2026-04-28,0.51,0.9,edit
C007664,CR0522,food,50,2026-03-20,10.0,0.59,clip
C007665,CR0176,food,30,2025-03-30,1.43,0.4,short_video
C007666,CR0003,sports,53,2026-04-14,0.7,0.52,edit
C007667,CR0564,anime,75,2025-06-26,1.31,0.36,meme_video
C007668,CR0591,finance,96,2025-05-29,3.14,0.04,meme_video
C007669,CR0789,tech,168,2025-08-15,2.21,0.32,clip
C007670,CR0754,fitness,35,2025-11-17,0.57,0.58,clip
C007671,CR0032,gaming,69,2025-07-27,0.92,0.05,edit
C007672,CR0705,sports,60,2025-10-23,0.48,0.78,meme_video
C007673,CR0978,fitness,107,2025-10-09,1.79,0.28,clip
C007674,CR0199,anime,99,2025-02-05,2.18,0.21,clip
C007675,CR0080,memes,24,2025-01-20,4.32,0.31,edit
C007676,CR0091,finance,109,2025-09-28,1.05,0.98,edit
C007677,CR0488,tech,209,2026-01-09,1.25,0.93,edit
C007678,CR0599,music,38,2025-08-02,1.77,0.47,edit
C007679,CR0609,memes,13,2025-11-12,5.39,0.64,meme_video
C007680,CR0214,tech,202,2026-04-10,0.69,0.62,edit
C007681,CR0747,tech,121,2025-02-16,0.87,0.86,meme_video
C007682,CR0949,sports,58,2025-01-10,4.36,0.15,edit
C007683,CR0953,sports,37,2025-01-12,0.49,0.73,short_video
C007684,CR0226,gaming,173,2026-04-12,1.38,0.59,clip
C007685,CR0243,music,47,2025-05-20,2.96,0.66,clip
C007686,CR0875,sports,70,2025-04-30,1.27,0.24,short_video
C007687,CR0925,music,15,2025-12-21,3.46,0.73,short_video
C007688,CR0147,gaming,77,2025-12-02,2.95,0.43,short_video
C007689,CR0664,memes,19,2025-11-27,1.14,0.79,short_video
C007690,CR0345,tech,182,2025-09-09,1.87,0.41,edit
C007691,CR0889,fitness,61,2025-01-15,6.52,0.51,meme_video
C007692,CR0493,anime,22,2025-08-02,3.1,0.32,short_video
C007693,CR0913,finance,99,2025-01-14,1.37,0.37,clip
C007694,CR0355,memes,28,2025-11-22,0.43,0.71,edit
C007695,CR0054,tech,57,2026-01-17,4.03,0.51,clip
C007696,CR0144,fitness,67,2026-02-09,5.31,0.09,edit
C007697,CR0916,anime,33,2025-01-11,1.84,0.38,edit
C007698,CR0174,fitness,75,2025-04-20,1.72,0.51,short_video
C007699,CR0452,gaming,42,2025-06-16,2.07,0.34,clip
C007700,CR0861,fitness,81,2025-12-08,0.77,0.73,clip
C007701,CR0661,sports,72,2025-01-23,10.0,0.26,short_video
C007702,CR0463,fitness,66,2026-04-26,1.09,0.86,meme_video
C007703,CR0429,tech,236,2025-03-11,0.38,0.38,edit
C007704,CR0558,anime,42,2025-08-04,3.24,0.62,short_video
C007705,CR0117,tech,86,2025-08-09,3.74,0.35,meme_video
C007706,CR0342,gaming,168,2025-10-14,0.59,0.71,clip
C007707,CR0823,anime,119,2025-01-21,0.69,0.35,short_video
C007708,CR0940,tech,227,2025-01-03,0.33,0.89,clip
C007709,CR0599,gaming,70,2025-02-24,4.81,0.42,short_video
C007710,CR0005,fitness,108,2026-02-06,1.13,0.77,meme_video
C007711,CR0542,memes,17,2025-02-02,4.27,0.71,meme_video
C007712,CR0081,anime,100,2025-04-25,4.42,0.37,clip
C007713,CR0238,tech,62,2025-09-22,1.07,0.07,short_video
C007714,CR0259,finance,121,2025-11-07,0.44,0.8,edit
C007715,CR0336,finance,156,2025-08-11,1.49,0.04,edit
C007716,CR0979,tech,86,2025-11-18,7.14,0.73,clip
C007717,CR0339,gaming,145,2026-02-14,0.2,0.41,short_video
C007718,CR0868,finance,57,2026-04-25,1.23,0.85,meme_video
C007719,CR0557,fitness,112,2025-09-14,9.33,0.46,edit
C007720,CR0131,gaming,85,2025-04-13,1.3,0.77,meme_video
C007721,CR0015,fitness,40,2026-01-28,0.87,0.17,meme_video
C007722,CR0009,finance,117,2025-11-14,2.05,0.02,meme_video
C007723,CR0212,gaming,79,2026-04-23,7.37,0.65,clip
C007724,CR0238,tech,71,2026-02-05,3.35,0.8,meme_video
C007725,CR0120,tech,239,2025-05-24,4.95,0.27,short_video
C007726,CR0084,music,49,2025-07-19,1.0,0.99,meme_video
C007727,CR0812,sports,66,2025-03-13,1.03,0.18,edit
C007728,CR0832,fitness,88,2026-04-07,0.83,0.41,meme_video
C007729,CR0120,tech,119,2025-03-18,0.42,0.6,clip
C007730,CR0150,sports,30,2025-11-17,1.36,0.01,clip
C007731,CR0308,memes,5,2025-02-22,0.9,0.5,edit
C007732,CR0867,food,16,2025-04-04,2.52,0.34,short_video
C007733,CR0391,anime,80,2025-07-04,0.94,0.77,clip
C007734,CR0681,music,37,2026-03-18,1.21,0.88,short_video
C007735,CR0522,sports,39,2026-04-29,1.84,0.29,short_video
C007736,CR0885,gaming,78,2025-04-24,1.69,0.76,edit
C007737,CR0108,tech,129,2025-06-01,1.17,0.0,meme_video
C007738,CR0474,tech,181,2026-04-26,10.0,0.46,clip
C007739,CR0347,fitness,118,2025-07-29,2.53,0.45,meme_video
C007740,CR0229,finance,54,2025-03-03,1.07,0.51,meme_video
C007741,CR0267,memes,16,2026-03-03,1.4,0.37,meme_video
C007742,CR0322,sports,31,2025-04-18,2.21,0.84,meme_video
C007743,CR0051,finance,143,2025-08-03,1.41,0.42,meme_video
C007744,CR0464,sports,30,2025-07-12,0.46,0.29,clip
C007745,CR0276,memes,28,2026-05-01,1.42,0.79,clip
C007746,CR0182,tech,134,2025-10-04,3.1,0.8,clip
C007747,CR0217,fitness,54,2025-05-31,1.19,0.92,edit
C007748,CR0429,memes,9,2025-10-22,3.83,0.99,edit
C007749,CR0317,anime,45,2025-09-15,1.28,0.22,short_video
C007750,CR0602,anime,85,2025-09-25,1.2,0.42,meme_video
C007751,CR0497,music,22,2026-02-25,3.91,0.61,clip
C007752,CR0570,tech,185,2025-04-09,0.27,0.58,edit
C007753,CR0962,tech,218,2025-04-15,2.61,0.96,edit
C007754,CR0605,anime,56,2025-06-04,0.82,0.29,clip
C007755,CR0136,memes,27,2026-03-24,0.79,0.48,clip
C007756,CR0704,memes,23,2025-12-24,0.56,0.33,clip
C007757,CR0464,sports,62,2025-07-26,0.49,0.84,clip
C007758,CR0072,fitness,54,2026-03-01,0.77,0.53,clip
C007759,CR0904,tech,147,2025-06-11,2.32,0.96,short_video
C007760,CR0395,fitness,72,2025-12-08,2.27,0.08,short_video
C007761,CR0444,sports,41,2025-02-20,0.56,0.28,short_video
C007762,CR0556,sports,31,2026-04-09,1.96,0.23,meme_video
C007763,CR0241,anime,64,2025-07-08,0.1,0.88,clip
C007764,CR0720,memes,23,2025-08-22,0.58,0.43,short_video
C007765,CR0541,anime,82,2025-12-17,1.58,0.55,meme_video
C007766,CR0191,anime,28,2025-11-02,2.69,0.26,edit
C007767,CR0515,finance,104,2025-10-20,2.74,0.78,edit
C007768,CR0794,sports,34,2025-03-14,10.0,0.82,meme_video
C007769,CR0768,sports,56,2025-06-21,2.9,0.5,short_video
C007770,CR0143,anime,65,2025-03-18,1.06,0.66,clip
C007771,CR0480,music,49,2026-01-28,3.33,0.7,meme_video
C007772,CR0394,food,82,2025-12-16,1.52,0.37,clip
C007773,CR0144,memes,30,2025-01-20,0.95,0.65,meme_video
C007774,CR0272,fitness,27,2025-06-22,2.27,0.2,meme_video
C007775,CR0171,finance,116,2025-06-09,5.77,0.99,short_video
C007776,CR0448,tech,64,2025-02-26,0.48,0.89,meme_video
C007777,CR0870,memes,8,2026-01-14,1.01,0.82,meme_video
C007778,CR0058,memes,12,2026-01-14,5.0,0.94,edit
C007779,CR0902,gaming,162,2026-02-10,1.91,0.55,short_video
C007780,CR0132,music,31,2026-03-07,7.15,0.28,clip
C007781,CR0126,gaming,95,2025-07-17,1.03,0.61,meme_video
C007782,CR0528,tech,58,2025-04-12,0.58,0.63,meme_video
C007783,CR0670,memes,26,2025-04-08,0.76,0.85,meme_video
C007784,CR0058,gaming,171,2025-12-28,0.42,0.88,short_video
C007785,CR0780,finance,49,2025-04-14,3.3,0.71,edit
C007786,CR0538,memes,7,2025-04-06,0.88,0.08,clip
C007787,CR0576,sports,52,2025-02-01,0.46,0.47,meme_video
C007788,CR0415,anime,21,2025-02-15,0.31,0.44,short_video
C007789,CR0201,fitness,95,2025-12-29,1.13,0.21,short_video
C007790,CR0008,memes,26,2025-07-30,1.57,0.46,edit
C007791,CR0314,finance,97,2025-02-27,3.25,0.64,clip
C007792,CR0554,memes,20,2025-08-24,2.91,0.88,edit
C007793,CR0945,tech,159,2025-06-07,2.63,0.46,edit
C007794,CR0116,memes,19,2025-07-11,3.47,0.05,edit
C007795,CR0735,anime,74,2025-03-28,1.22,0.55,edit
C007796,CR0107,memes,28,2025-07-05,2.17,0.16,edit
C007797,CR0603,memes,25,2025-11-14,1.97,0.82,clip
C007798,CR0305,fitness,70,2025-05-17,1.33,0.44,clip
C007799,CR0368,anime,64,2026-03-05,1.33,0.6,edit
C007800,CR0486,fitness,101,2025-04-09,0.31,0.92,clip
C007801,CR0644,memes,30,2025-12-04,1.78,0.73,meme_video
C007802,CR0258,memes,16,2025-06-05,1.32,0.79,edit
C007803,CR0095,gaming,76,2025-10-28,5.0,0.01,edit
C007804,CR0883,finance,113,2025-11-11,2.51,0.63,short_video
C007805,CR0797,anime,94,2025-11-28,1.28,0.55,short_video
C007806,CR0405,tech,166,2025-06-30,0.97,0.4,short_video
C007807,CR0945,food,20,2025-06-09,0.98,0.95,short_video
C007808,CR0461,fitness,84,2025-06-07,0.76,0.94,edit
C007809,CR0567,sports,83,2025-01-01,0.37,0.36,short_video
C007810,CR0806,tech,166,2025-03-18,0.29,0.68,short_video
C007811,CR0420,fitness,28,2025-03-21,1.87,0.9,clip
C007812,CR0838,tech,184,2025-12-17,10.0,0.01,edit
C007813,CR0235,fitness,56,2025-04-17,0.36,0.97,edit
C007814,CR0047,sports,66,2025-05-05,4.95,0.39,meme_video
C007815,CR0201,sports,45,2025-08-07,4.56,0.86,edit
C007816,CR0639,anime,107,2025-08-19,0.93,0.32,meme_video
C007817,CR0263,music,52,2025-10-23,3.44,0.73,edit
C007818,CR0725,anime,27,2026-03-27,10.0,0.01,edit
C007819,CR0384,gaming,41,2025-02-24,1.54,0.23,clip
C007820,CR0314,finance,138,2025-04-10,2.76,0.34,short_video
C007821,CR0036,fitness,117,2026-02-05,2.12,0.96,short_video
C007822,CR0046,fitness,99,2025-02-14,1.95,0.97,short_video
C007823,CR0703,fitness,88,2025-03-10,1.14,0.51,clip
C007824,CR0078,finance,116,2026-03-08,1.41,0.17,short_video
C007825,CR0727,music,52,2025-08-26,5.52,0.43,clip
C007826,CR0780,finance,148,2025-06-24,0.38,0.46,meme_video
C007827,CR0327,finance,167,2026-01-16,0.62,0.02,edit
C007828,CR0075,food,21,2025-05-12,1.19,0.43,meme_video
C007829,CR0998,memes,16,2025-12-24,1.11,0.51,meme_video
C007830,CR0154,anime,117,2025-04-20,2.34,0.87,edit
C007831,CR0132,sports,66,2025-05-15,2.24,0.72,clip
C007832,CR0670,food,75,2025-04-16,4.59,0.09,short_video
C007833,CR0022,memes,26,2025-02-20,0.43,0.28,meme_video
C007834,CR0411,memes,30,2026-01-09,0.55,0.95,short_video
C007835,CR0383,memes,22,2025-06-29,7.26,0.66,clip
C007836,CR0868,anime,93,2026-03-19,0.93,0.17,short_video
C007837,CR0992,gaming,65,2025-12-27,0.35,0.14,meme_video
C007838,CR0709,anime,114,2026-02-28,1.53,0.44,clip
C007839,CR0097,gaming,72,2026-04-16,1.03,0.62,clip
C007840,CR0563,tech,163,2026-02-22,2.98,0.03,clip
C007841,CR0285,gaming,129,2025-05-22,0.35,0.53,meme_video
C007842,CR0574,sports,86,2025-05-03,3.58,0.55,clip
C007843,CR0813,gaming,97,2025-05-03,7.09,0.78,edit
C007844,CR0997,sports,33,2025-01-09,5.71,0.71,meme_video
C007845,CR0358,fitness,117,2025-05-14,4.4,0.57,meme_video
C007846,CR0223,sports,26,2025-11-18,2.36,0.77,clip
C007847,CR0832,gaming,176,2025-02-03,2.08,0.83,edit
C007848,CR0405,memes,24,2025-05-21,0.59,0.22,meme_video
C007849,CR0589,gaming,105,2025-04-13,4.03,0.32,meme_video
C007850,CR0876,anime,99,2025-03-08,0.34,0.37,meme_video
C007851,CR0817,gaming,34,2026-03-14,0.61,0.47,clip
C007852,CR0007,sports,30,2025-08-10,2.26,0.96,edit
C007853,CR0557,food,15,2026-04-06,3.62,0.46,clip
C007854,CR0827,music,35,2025-05-20,1.91,0.25,edit
C007855,CR0975,finance,173,2025-03-20,1.72,0.35,short_video
C007856,CR0159,anime,51,2026-01-31,1.46,0.03,meme_video
C007857,CR0034,food,35,2025-11-13,0.7,0.35,meme_video
C007858,CR0928,fitness,96,2025-07-17,0.19,0.14,edit
C007859,CR0091,fitness,90,2025-04-16,2.5,0.68,short_video
C007860,CR0534,memes,16,2025-06-04,2.59,0.28,edit
C007861,CR0092,food,24,2025-11-05,0.6,0.38,clip
C007862,CR0361,music,39,2025-10-04,0.71,0.63,clip
C007863,CR0391,music,55,2025-09-09,1.18,0.34,edit
C007864,CR0539,music,23,2025-01-17,9.29,0.3,short_video
C007865,CR0556,finance,108,2025-03-07,4.73,0.93,clip
C007866,CR0981,fitness,48,2025-11-02,0.31,0.45,meme_video
C007867,CR0619,fitness,38,2025-07-26,1.13,0.64,short_video
C007868,CR0526,gaming,149,2025-05-18,10.0,0.81,clip
C007869,CR0564,memes,29,2025-08-24,1.13,0.4,clip
C007870,CR0134,memes,5,2025-04-29,1.01,0.92,clip
C007871,CR0763,anime,45,2025-02-23,0.11,0.78,clip
C007872,CR0814,finance,101,2025-08-25,0.46,0.17,short_video
C007873,CR0588,memes,9,2026-04-26,1.39,0.73,meme_video
C007874,CR0632,anime,117,2025-08-27,1.67,0.66,meme_video
C007875,CR0920,sports,30,2026-02-26,0.35,0.73,short_video
C007876,CR0469,gaming,78,2025-07-27,0.94,0.68,short_video
C007877,CR0737,gaming,139,2025-08-14,5.66,0.8,short_video
C007878,CR0311,memes,12,2025-12-29,1.01,0.14,edit
C007879,CR0071,anime,35,2025-02-05,0.18,0.27,meme_video
C007880,CR0974,tech,191,2025-05-20,2.52,0.83,edit
C007881,CR0103,sports,63,2025-03-17,0.09,0.22,short_video
C007882,CR0493,memes,7,2025-07-15,4.25,0.94,short_video
C007883,CR0746,finance,130,2025-05-05,1.66,0.64,clip
C007884,CR0177,sports,44,2025-08-28,1.13,0.03,meme_video
C007885,CR0317,music,56,2025-05-27,1.8,0.96,clip
C007886,CR0570,food,51,2025-06-28,2.53,0.13,edit
C007887,CR0061,anime,62,2026-03-30,1.13,0.18,meme_video
C007888,CR0370,anime,70,2025-09-08,7.65,0.51,edit
C007889,CR0984,memes,15,2025-01-29,1.21,0.41,clip
C007890,CR0098,gaming,162,2025-07-09,1.49,0.24,edit
C007891,CR0317,fitness,26,2026-04-15,1.06,0.26,clip
C007892,CR0557,memes,29,2025-08-27,1.01,0.51,meme_video
C007893,CR0938,music,31,2025-06-09,1.85,0.97,short_video
C007894,CR0852,memes,12,2025-11-01,0.34,0.06,short_video
C007895,CR0631,finance,161,2025-04-15,1.86,0.79,short_video
C007896,CR0734,tech,88,2026-03-25,2.07,0.57,short_video
C007897,CR0912,sports,61,2026-02-13,0.38,0.51,meme_video
C007898,CR0303,memes,12,2026-03-17,4.87,0.49,edit
C007899,CR0310,sports,25,2025-04-16,1.33,0.84,short_video
C007900,CR0561,memes,10,2025-11-02,0.98,0.95,clip
C007901,CR0504,food,15,2025-01-17,0.28,0.03,clip
C007902,CR0923,anime,36,2026-04-19,2.99,0.02,clip
C007903,CR0171,memes,5,2026-04-27,1.07,0.92,clip
C007904,CR0318,memes,26,2025-06-18,1.65,0.79,short_video
C007905,CR0028,finance,142,2025-01-20,1.2,0.5,short_video
C007906,CR0229,tech,169,2025-10-01,10.0,0.32,edit
C007907,CR0415,anime,23,2025-07-23,8.15,0.76,edit
C007908,CR0028,fitness,118,2025-05-24,5.19,0.91,edit
C007909,CR0384,anime,73,2025-02-15,1.54,0.55,edit
C007910,CR0470,tech,39,2025-02-10,0.41,0.3,clip
C007911,CR0615,tech,225,2025-09-17,1.65,0.89,clip
C007912,CR0483,memes,23,2026-01-17,2.33,0.96,edit
C007913,CR0844,gaming,134,2025-05-17,0.17,0.22,edit
C007914,CR0720,memes,8,2025-03-29,1.2,0.7,clip
C007915,CR0342,food,49,2026-04-19,1.35,0.96,clip
C007916,CR0556,gaming,170,2025-02-14,4.58,0.62,short_video
C007917,CR0413,finance,80,2025-08-02,1.12,0.5,meme_video
C007918,CR0711,memes,16,2025-11-26,2.46,0.44,clip
C007919,CR0242,memes,7,2026-02-11,0.24,0.65,clip
C007920,CR0430,fitness,87,2026-03-27,9.0,0.63,edit
C007921,CR0587,anime,90,2026-02-08,1.95,0.22,edit
C007922,CR0340,finance,41,2025-02-20,2.19,0.35,short_video
C007923,CR0028,food,47,2026-04-09,3.58,0.55,meme_video
C007924,CR0597,fitness,90,2025-12-30,2.72,0.26,short_video
C007925,CR0691,memes,6,2026-04-19,0.42,0.48,short_video
C007926,CR0970,food,23,2025-12-27,0.94,0.13,edit
C007927,CR0351,fitness,42,2026-01-23,1.64,0.94,meme_video
C007928,CR0941,gaming,127,2025-04-21,0.25,0.88,edit
C007929,CR0604,memes,22,2026-04-09,0.15,0.0,short_video
C007930,CR0552,food,27,2026-03-18,0.28,0.45,edit
C007931,CR0960,food,34,2026-03-07,1.45,0.67,clip
C007932,CR0781,anime,30,2025-01-16,2.88,0.1,short_video
C007933,CR0040,memes,28,2026-02-14,3.54,0.41,meme_video
C007934,CR0181,music,41,2025-03-21,0.48,0.77,short_video
C007935,CR0095,finance,71,2025-01-17,10.0,0.28,short_video
C007936,CR0496,gaming,108,2025-07-29,3.77,0.95,edit
C007937,CR0005,anime,119,2026-03-08,2.17,0.12,edit
C007938,CR0966,sports,83,2025-10-11,0.87,0.15,meme_video
C007939,CR0729,finance,101,2025-11-27,2.42,0.47,clip
C007940,CR0209,food,22,2025-09-28,0.26,0.32,meme_video
C007941,CR0919,anime,30,2025-01-23,1.99,0.11,edit
C007942,CR0415,tech,151,2026-04-01,1.66,0.07,clip
C007943,CR0314,finance,116,2025-05-09,1.23,0.46,clip
C007944,CR0780,food,58,2025-01-28,5.72,0.85,clip
C007945,CR0099,anime,90,2025-01-03,1.28,0.58,clip
C007946,CR0377,finance,172,2025-08-13,1.86,0.08,edit
C007947,CR0415,tech,93,2025-02-14,6.92,0.19,meme_video
C007948,CR0868,music,53,2026-02-02,10.0,0.95,edit
C007949,CR0317,music,48,2026-02-27,0.8,0.25,clip
C007950,CR0275,memes,7,2025-05-01,4.53,0.3,edit
C007951,CR0805,fitness,119,2026-01-29,1.19,0.41,meme_video
C007952,CR0120,anime,24,2025-01-13,10.0,0.6,edit
C007953,CR0321,gaming,66,2025-01-21,3.73,0.03,meme_video
C007954,CR0972,fitness,111,2025-10-23,0.97,0.67,edit
C007955,CR0125,finance,96,2025-08-11,2.96,0.58,meme_video
C007956,CR0375,memes,24,2025-08-26,2.18,0.29,clip
C007957,CR0917,finance,30,2025-09-22,1.82,0.44,meme_video
C007958,CR0633,fitness,104,2025-11-24,1.54,0.92,edit
C007959,CR0796,memes,22,2025-08-03,0.58,0.76,meme_video
C007960,CR0534,finance,76,2025-02-20,2.18,0.02,edit
C007961,CR0081,music,23,2025-09-12,1.39,0.78,edit
C007962,CR0427,gaming,107,2025-06-12,9.21,0.28,meme_video
C007963,CR0246,memes,27,2025-07-08,1.15,0.51,meme_video
C007964,CR0100,sports,80,2025-07-13,2.2,0.2,meme_video
C007965,CR0283,music,49,2026-02-07,2.57,0.85,clip
C007966,CR0013,anime,61,2026-04-30,3.2,0.81,short_video
C007967,CR0047,memes,22,2025-07-11,0.37,0.29,edit
C007968,CR0013,fitness,38,2025-05-29,3.5,0.8,edit
C007969,CR0993,music,42,2025-03-09,6.36,0.54,short_video
C007970,CR0847,memes,21,2025-09-26,1.13,0.73,short_video
C007971,CR0521,gaming,143,2025-11-24,1.39,0.68,edit
C007972,CR0324,gaming,51,2026-02-23,1.08,0.86,short_video
C007973,CR0441,music,33,2025-01-29,1.14,0.63,short_video
C007974,CR0181,finance,125,2026-03-20,10.0,0.51,short_video
C007975,CR0642,food,34,2026-01-13,2.63,0.69,meme_video
C007976,CR0795,tech,116,2025-07-30,0.46,0.54,meme_video
C007977,CR0951,fitness,90,2025-09-08,5.14,0.11,meme_video
C007978,CR0624,memes,30,2025-08-20,0.47,0.87,short_video
C007979,CR0371,gaming,174,2025-10-26,0.75,0.55,short_video
C007980,CR0377,fitness,45,2025-01-01,4.22,0.98,clip
C007981,CR0485,food,65,2026-03-14,1.33,0.48,meme_video
C007982,CR0273,memes,18,2025-07-26,1.58,0.65,edit
C007983,CR0889,tech,235,2025-07-25,1.47,0.55,short_video
C007984,CR0444,sports,26,2026-02-23,3.81,0.39,short_video
C007985,CR0808,fitness,83,2025-08-22,0.79,0.57,clip
C007986,CR0664,food,45,2025-03-03,1.55,0.37,edit
C007987,CR0964,tech,76,2025-03-01,0.61,0.83,meme_video
C007988,CR0825,music,53,2026-01-07,0.89,0.18,meme_video
C007989,CR0150,anime,80,2025-07-09,2.37,0.98,edit
C007990,CR0709,gaming,133,2025-05-31,2.73,0.8,short_video
C007991,CR0956,sports,58,2025-03-23,1.16,0.85,meme_video
C007992,CR0123,anime,78,2025-03-14,10.0,0.42,short_video
C007993,CR0320,music,18,2026-01-09,1.44,0.22,edit
C007994,CR0734,food,89,2025-06-14,10.0,0.66,edit
C007995,CR0937,sports,47,2025-11-16,2.18,0.14,edit
C007996,CR0107,music,18,2025-02-01,2.09,0.57,short_video
C007997,CR0286,memes,15,2026-03-14,0.61,0.2,short_video
C007998,CR0763,memes,16,2025-03-12,10.0,0.47,clip
C007999,CR0302,finance,76,2025-03-18,3.48,0.48,meme_video
C008000,CR0206,music,33,2026-01-09,0.36,0.42,short_video
C008001,CR0490,memes,20,2025-08-06,0.35,0.17,clip
C008002,CR0592,tech,152,2025-07-25,1.4,0.47,short_video
C008003,CR0128,sports,45,2025-09-18,3.93,0.27,clip
C008004,CR0879,gaming,138,2025-03-02,0.57,0.46,edit
C008005,CR0210,fitness,72,2026-02-06,0.23,0.41,edit
C008006,CR0977,tech,64,2025-04-14,6.49,0.55,edit
C008007,CR0327,fitness,23,2026-05-01,0.7,0.27,meme_video
C008008,CR0562,anime,96,2025-03-16,1.25,0.13,meme_video
C008009,CR0017,finance,177,2025-11-09,0.29,0.27,clip
C008010,CR0330,memes,24,2025-05-20,1.58,0.14,edit
C008011,CR0534,music,21,2025-10-10,1.3,0.57,short_video
C008012,CR0893,tech,87,2025-03-12,0.91,0.71,short_video
C008013,CR0494,finance,115,2026-03-15,0.68,0.38,edit
C008014,CR0430,memes,25,2025-08-24,1.16,0.34,short_video
C008015,CR0032,sports,88,2025-10-23,1.14,0.0,short_video
C008016,CR0021,sports,30,2025-04-23,3.25,0.12,short_video
C008017,CR0676,tech,238,2025-09-21,4.46,0.11,meme_video
C008018,CR0894,anime,64,2025-09-18,0.44,0.88,meme_video
C008019,CR0096,finance,114,2025-09-08,1.72,0.8,meme_video
C008020,CR0636,sports,76,2025-09-25,0.51,0.73,short_video
C008021,CR0812,fitness,58,2026-03-17,10.0,0.63,short_video
C008022,CR0505,finance,62,2025-06-18,6.74,0.6,short_video
C008023,CR0868,food,64,2025-11-08,0.41,0.28,edit
C008024,CR0424,finance,69,2025-10-24,0.88,0.7,edit
C008025,CR0345,anime,68,2026-04-26,0.83,0.14,meme_video
C008026,CR0253,anime,69,2025-08-30,0.57,0.95,short_video
C008027,CR0326,music,15,2025-07-09,3.47,0.08,clip
C008028,CR0436,finance,60,2025-07-19,1.29,0.27,meme_video
C008029,CR0804,gaming,116,2025-06-24,0.26,0.43,edit
C008030,CR0491,sports,39,2026-02-25,2.38,0.57,edit
C008031,CR0223,fitness,40,2025-01-16,4.02,0.39,clip
C008032,CR0639,finance,166,2026-02-06,1.82,0.43,edit
C008033,CR0511,fitness,24,2025-02-24,4.94,0.81,short_video
C008034,CR0508,food,62,2025-06-08,0.68,0.29,meme_video
C008035,CR0128,sports,51,2025-05-03,0.73,0.9,clip
C008036,CR0530,memes,6,2025-09-04,3.45,0.28,short_video
C008037,CR0402,fitness,113,2025-11-10,1.33,0.74,edit
C008038,CR0897,food,83,2025-03-19,0.94,0.68,edit
C008039,CR0656,finance,78,2025-06-24,4.35,0.14,clip
C008040,CR0894,finance,92,2025-07-29,1.35,0.47,meme_video
C008041,CR0954,anime,24,2026-03-05,0.88,0.66,meme_video
C008042,CR0768,finance,146,2025-05-24,0.14,0.24,meme_video
C008043,CR0563,gaming,122,2026-01-21,0.38,0.83,clip
C008044,CR0899,tech,174,2026-01-18,0.78,0.01,edit
C008045,CR0108,memes,20,2025-01-01,2.55,0.16,clip
